172907
42027
36934
39294
35323
33007
34659
40727
38664
46191
40537
36342
34647
42217
41020
53032
53706
35026
34526
41845
36176
44420
30305
39505
46120
33813
36046
34852
31712
31099
35468
34287
33580
33655
38179
31352
32925
31549
44579
35820
32474
33379
36149
33379
33597
33915
34011
35362
35994
36370
33390
32730
35845
31692
30965
31241
31281
37251
34540
35511
31838
34777
34876
35046
31562
31163
33947
38270
33423
34714
36136
35685
34118
41236
35002
29621
36464
34659
31214
33603
35584
34596
33237
34884
36011
33699
32758
31151
29372
29210
31795
36184
34078
30887
32510
33956
33217
37752
37907
34090
